Date,Branch,Shift,Inflow_m3,Outflow_m3,Backwashing_m3,Non_Revenue_Pct,Revenue_Water_m3,Loss_m3,Total_Production_Cost_RWF,Water_Revenue_RWF,Net_Profit_RWF,Recorded_By,pH_Level,Turbidity_NTU,Temperature,Chlorine_mgL,Nitrate_mgL,Efficiency_%
2022-02-24,NZOVE,Day,82451.6,62027.9,2891.8,10,52933.3,20423.7,2540732.0,40652812.0,38112080.0,system_historical,7.08,1.87,21.9,0.34,36.85,75.2
2022-02-25,NZOVE,Day,80998.8,64986.4,2471.5,10,56016.2,16012.4,2585253.0,43020466.0,40435213.0,system_historical,7.1,3.22,23.01,0.4,35.08,80.2
2022-02-25,NZOVE,Night,86781.0,62646.0,2700.9,10,53680.5,24135.0,2347313.0,41226638.0,38879326.0,system_historical,7.45,2.97,19.43,0.42,25.46,72.2
2022-02-26,NZOVE,Day,78110.3,63461.8,2084.6,10,55031.0,14648.5,2653916.0,42263840.0,39609924.0,system_historical,6.94,1.98,22.01,0.31,26.23,81.2
2022-02-27,NZOVE,Day,86673.6,64531.2,1937.0,10,56141.1,22142.4,2162164.0,43116391.0,40954227.0,system_historical,7.17,3.18,19.23,0.45,18.46,74.5
2022-02-27,NZOVE,Night,84424.2,68825.3,2212.9,10,59729.9,15598.9,2751982.0,45872567.0,43120586.0,system_historical,6.9,3.72,19.97,0.44,28.48,81.5
2022-02-28,NZOVE,Day,74920.7,58522.6,2728.9,10,49941.4,16398.1,2460206.0,38355008.0,35894802.0,system_historical,7.12,2.31,22.28,0.44,25.67,78.1
2022-03-01,NZOVE,Day,79048.7,59362.2,2149.2,10,51276.8,19686.5,2216137.0,39380605.0,37164468.0,system_historical,7.29,1.72,21.87,0.38,44.05,75.1
2022-03-01,NZOVE,Night,83617.7,67011.7,2206.2,10,58104.3,16606.0,2579394.0,44624094.0,42044700.0,system_historical,7.22,3.79,19.16,0.39,23.43,80.1
2022-03-02,NZOVE,Day,79168.2,58918.9,1946.1,10,51080.8,20249.3,2107675.0,39230072.0,37122397.0,system_historical,6.88,3.94,22.97,0.31,17.13,74.4
2022-03-03,NZOVE,Day,76625.2,59687.9,1887.5,10,51831.5,16937.4,2456389.0,39806620.0,37350230.0,system_historical,7.37,2.55,22.56,0.35,21.21,77.9
2022-03-04,NZOVE,Day,73093.0,59493.6,2018.1,10,51526.1,13599.4,2315352.0,39572071.0,37256718.0,system_historical,6.85,3.6,22.18,0.26,27.44,81.4
2022-03-04,NZOVE,Night,74917.8,54440.0,2475.6,10,46520.4,20477.8,2473136.0,35727699.0,33254563.0,system_historical,7.15,2.19,20.06,0.33,20.0,72.7
2022-03-05,NZOVE,Day,85284.5,62023.4,2664.3,10,53156.7,23261.2,2883483.0,40824378.0,37940895.0,system_historical,7.47,2.58,21.62,0.3,40.57,72.7
2022-03-06,NZOVE,Day,79985.8,58978.5,1978.7,10,51101.9,21007.3,2408569.0,39246268.0,36837699.0,system_historical,7.4,2.6,19.27,0.37,35.3,73.7
2022-03-06,NZOVE,Night,85492.5,65441.0,2294.6,10,56602.4,20051.4,2163994.0,43470610.0,41306616.0,system_historical,6.96,2.86,21.98,0.41,26.99,76.5
2022-03-07,NZOVE,Day,74090.5,54244.0,1973.4,10,46846.2,19846.5,2294593.0,35977891.0,33683298.0,system_historical,6.92,1.86,19.1,0.38,35.89,73.2
2022-03-08,NZOVE,Day,74475.4,54738.7,1708.1,10,47556.7,19736.7,2295776.0,36523573.0,34227796.0,system_historical,6.99,3.18,20.21,0.3,23.91,73.5
2022-03-08,NZOVE,Night,82533.9,60058.5,2070.4,10,51982.2,22475.5,2369028.0,39922346.0,37553317.0,system_historical,7.2,3.74,19.36,0.31,18.74,72.8
2022-03-09,NZOVE,Day,78292.4,59170.1,2878.7,10,50374.3,19122.3,2373141.0,38687471.0,36314330.0,system_historical,6.93,2.09,18.8,0.38,17.28,75.6
2022-03-10,NZOVE,Day,73828.9,58969.4,2101.6,10,50970.9,14859.5,2180668.0,39145643.0,36964975.0,system_historical,7.29,3.58,22.29,0.28,19.71,79.9
2022-03-11,NZOVE,Day,84228.9,65591.6,2873.7,10,56158.8,18637.3,2463782.0,43129953.0,40666171.0,system_historical,7.41,4.37,19.01,0.27,25.8,77.9
2022-03-11,NZOVE,Night,80381.6,61332.9,2868.5,10,52331.1,19048.7,2275994.0,40190293.0,37914300.0,system_historical,7.43,4.07,22.98,0.41,27.22,76.3
2022-03-12,NZOVE,Day,87382.3,68624.6,3144.9,10,58617.2,18757.7,2516148.0,45018024.0,42501876.0,system_historical,7.34,2.26,22.61,0.34,31.9,78.5
2022-03-13,NZOVE,Day,76702.6,55945.7,2520.0,10,47831.0,20756.9,2441597.0,36734243.0,34292646.0,system_historical,7.31,4.49,21.28,0.4,30.97,72.9
2022-03-13,NZOVE,Night,85197.6,68845.9,2568.5,10,59392.9,16351.7,2320918.0,45613741.0,43292823.0,system_historical,7.09,4.47,21.36,0.42,15.74,80.8
2022-03-14,NZOVE,Day,86177.4,70126.6,3115.3,10,59998.6,16050.7,2212491.0,46078944.0,43866453.0,system_historical,7.12,3.38,23.61,0.37,41.98,81.4
2022-03-15,NZOVE,Day,86386.4,66541.1,2692.0,10,57195.0,19845.4,2718500.0,43925740.0,41207240.0,system_historical,7.35,4.26,20.88,0.43,39.75,77.0
2022-03-15,NZOVE,Night,73352.8,57368.3,2543.4,10,49088.1,15984.6,2625826.0,37699662.0,35073836.0,system_historical,7.45,2.33,22.92,0.43,17.61,78.2
2022-03-16,NZOVE,Day,79658.9,62068.4,2504.6,10,53357.0,17590.5,2250418.0,40978144.0,38727726.0,system_historical,7.42,1.92,20.1,0.37,43.81,77.9
2022-03-17,NZOVE,Day,84191.9,61736.0,2934.6,10,52627.7,22455.9,2472174.0,40418104.0,37945930.0,system_historical,7.45,3.24,22.54,0.4,37.26,73.3
2022-03-18,NZOVE,Day,87526.0,68114.6,3207.1,10,58096.0,19411.4,2618366.0,44617744.0,41999379.0,system_historical,7.26,4.36,22.97,0.29,20.18,77.8
2022-03-18,NZOVE,Night,81613.8,63966.7,1988.7,10,55581.3,17647.0,2187673.0,42686474.0,40498801.0,system_historical,6.87,2.34,22.97,0.44,34.46,78.4
2022-03-19,NZOVE,Day,83519.8,66464.8,2133.5,10,57684.8,17055.0,2593530.0,44301953.0,41708423.0,system_historical,6.93,2.84,23.81,0.31,44.9,79.6
2022-03-20,NZOVE,Day,72629.0,55356.9,1692.5,10,48128.8,17272.0,2474866.0,36962906.0,34488040.0,system_historical,7.16,2.5,22.33,0.33,26.8,76.2
2022-03-21,NZOVE,Day,76646.8,55993.0,1879.2,10,48514.5,20653.8,2041585.0,37259140.0,35217555.0,system_historical,6.8,2.93,21.42,0.29,31.51,73.1
2022-03-21,NZOVE,Night,83167.6,59848.6,2085.4,10,51778.4,23318.9,2537017.0,39765811.0,37228794.0,system_historical,6.93,2.32,20.47,0.34,16.54,72.0
2022-03-22,NZOVE,Day,86213.8,63146.9,2673.2,10,54159.0,23066.9,2113708.0,41594101.0,39480392.0,system_historical,6.9,2.52,22.06,0.25,30.14,73.2
2022-03-23,NZOVE,Day,77223.2,59143.6,1834.3,10,51395.0,18079.6,2145123.0,39471322.0,37326199.0,system_historical,7.13,4.35,23.89,0.42,32.19,76.6
2022-03-24,NZOVE,Day,84101.3,62461.9,3115.9,10,53099.8,21639.4,2249531.0,40780620.0,38531089.0,system_historical,6.87,3.99,20.8,0.35,28.82,74.3
2022-03-24,NZOVE,Night,79824.6,64750.3,2481.0,10,55794.2,15074.3,2460358.0,42849957.0,40389599.0,system_historical,6.95,4.4,20.67,0.42,44.74,81.1
2022-03-25,NZOVE,Day,79342.3,62090.5,3011.5,10,52870.0,17251.8,2183761.0,40604150.0,38420389.0,system_historical,6.99,3.55,18.46,0.28,38.57,78.3
2022-03-26,NZOVE,Day,74917.3,56615.1,1989.5,10,48964.1,18302.2,2327537.0,37604391.0,35276854.0,system_historical,7.47,3.58,21.94,0.33,32.82,75.6
2022-03-26,NZOVE,Night,87562.8,63149.6,3032.3,10,53802.3,24413.3,2683712.0,41320176.0,38636464.0,system_historical,7.13,1.78,18.57,0.38,20.07,72.1
2022-03-27,NZOVE,Day,72394.9,59189.3,2575.2,10,50695.2,13205.5,2145239.0,38933895.0,36788656.0,system_historical,7.36,1.96,20.75,0.37,43.46,81.8
2022-03-28,NZOVE,Day,76382.5,58618.4,1931.8,10,50824.8,17764.0,2070147.0,39033441.0,36963294.0,system_historical,7.48,2.25,20.27,0.31,40.55,76.7
2022-03-28,NZOVE,Night,75377.8,55294.6,1928.2,10,47836.9,20083.2,2460495.0,36738719.0,34278224.0,system_historical,7.4,3.92,21.72,0.32,16.34,73.4
2022-03-29,NZOVE,Day,79128.1,62600.8,2415.8,10,53924.9,16527.3,2533657.0,41414331.0,38880674.0,system_historical,6.97,2.98,23.69,0.39,43.76,79.1
2022-03-30,NZOVE,Day,76193.2,54814.2,1864.3,10,47468.4,21379.0,2246845.0,36455752.0,34208908.0,system_historical,7.4,1.97,18.04,0.43,31.37,71.9
2022-03-30,NZOVE,Night,73521.3,56116.3,2388.1,10,48116.6,17404.9,2186692.0,36953555.0,34766863.0,system_historical,6.83,3.0,23.5,0.44,32.18,76.3
2022-03-31,NZOVE,Day,72638.0,56553.2,2274.3,10,48623.6,16084.9,2537134.0,37342918.0,34805784.0,system_historical,6.89,4.41,23.85,0.29,38.06,77.9
2022-04-01,NZOVE,Day,76078.0,55280.4,1763.8,10,47988.6,20797.5,2286826.0,36855226.0,34568400.0,system_historical,6.92,4.05,21.75,0.42,23.9,72.7
2022-04-01,NZOVE,Night,82266.3,60530.4,2581.7,10,51895.7,21735.9,2536221.0,39855879.0,37319659.0,system_historical,6.99,3.02,18.39,0.33,20.23,73.6
2022-04-02,NZOVE,Day,74258.5,57301.6,2053.4,10,49518.0,16956.9,2478517.0,38029850.0,35551333.0,system_historical,7.44,3.13,23.35,0.34,29.83,77.2
2022-04-03,NZOVE,Day,79980.1,64129.8,2178.3,10,55538.6,15850.3,2583576.0,42653611.0,40070035.0,system_historical,7.16,2.49,21.06,0.38,40.14,80.2
2022-04-04,NZOVE,Day,85087.6,66032.4,2893.1,10,56536.0,19055.2,2277290.0,43419669.0,41142379.0,system_historical,7.13,4.45,18.67,0.38,23.18,77.6
2022-04-04,NZOVE,Night,80285.4,63660.8,1910.5,10,55384.3,16624.6,2557017.0,42535111.0,39978093.0,system_historical,7.03,3.3,22.76,0.34,32.74,79.3
2022-04-05,NZOVE,Day,77246.7,60968.0,2505.8,10,52365.3,16278.7,2396409.0,40216564.0,37820155.0,system_historical,7.2,1.79,23.11,0.31,35.61,78.9
2022-04-06,NZOVE,Day,79018.5,61671.2,1994.4,10,53509.7,17347.3,2478335.0,41095439.0,38617104.0,system_historical,7.29,1.98,21.52,0.42,17.01,78.0
2022-04-07,NZOVE,Day,86744.1,64158.7,3198.7,10,54544.1,22585.4,2186951.0,41889879.0,39702927.0,system_historical,7.2,2.97,22.94,0.28,19.9,74.0
2022-04-07,NZOVE,Night,77164.5,61610.5,2209.4,10,53240.1,15553.9,2512424.0,40888378.0,38375953.0,system_historical,7.45,2.4,19.68,0.39,40.39,79.8
2022-04-08,NZOVE,Day,72987.2,58452.0,2266.4,10,50340.5,14535.1,2399507.0,38661474.0,36261967.0,system_historical,7.08,1.76,20.17,0.36,31.22,80.1
2022-04-09,NZOVE,Day,87392.3,69949.5,3054.5,10,59900.1,17442.8,2251565.0,46003242.0,43751677.0,system_historical,7.49,2.1,18.65,0.42,28.94,80.0
2022-04-09,NZOVE,Night,80198.8,65168.1,2323.8,10,56327.5,15030.7,2430591.0,43259506.0,40828916.0,system_historical,7.16,3.94,18.73,0.27,38.3,81.3
2022-04-10,NZOVE,Day,85052.4,67686.4,2628.6,10,58289.1,17366.0,2285060.0,44766039.0,42480979.0,system_historical,7.03,1.97,22.0,0.44,37.21,79.6
2022-04-11,NZOVE,Day,77258.6,58654.5,2201.3,10,50587.7,18604.1,2409003.0,38851383.0,36442380.0,system_historical,6.9,2.89,21.27,0.43,36.09,75.9
2022-04-11,NZOVE,Night,79434.8,60681.2,1883.7,10,52729.4,18753.6,2144235.0,40496161.0,38351926.0,system_historical,7.34,3.42,21.08,0.29,35.03,76.4
2022-04-12,NZOVE,Day,86420.7,63146.0,2642.1,10,54189.3,23274.7,2309128.0,41617397.0,39308270.0,system_historical,6.99,2.07,19.39,0.4,15.36,73.1
2022-04-13,NZOVE,Day,72625.2,57344.2,2296.1,10,49313.6,15281.1,2183550.0,37872858.0,35689308.0,system_historical,6.82,2.66,19.6,0.35,37.84,79.0
2022-04-13,NZOVE,Night,74661.2,58736.8,2934.3,10,49928.9,15924.3,2095100.0,38345367.0,36250267.0,system_historical,6.82,4.47,18.82,0.32,25.05,78.7
2022-04-14,NZOVE,Day,76590.0,57358.6,2028.3,10,49594.4,19231.3,1948677.0,38088529.0,36139852.0,system_historical,7.18,2.5,23.13,0.39,40.33,74.9
2022-04-15,NZOVE,Day,79495.5,63164.8,2941.3,10,53907.1,16330.7,2461710.0,41400638.0,38938928.0,system_historical,7.09,1.71,22.36,0.4,22.26,79.5
2022-04-15,NZOVE,Night,73543.6,57112.8,2311.2,10,49090.3,16430.8,2335287.0,37701379.0,35366092.0,system_historical,7.03,2.96,22.28,0.43,27.63,77.7
2022-04-16,NZOVE,Day,80946.4,65325.3,2749.9,10,56042.9,15621.1,2364128.0,43040964.0,40676836.0,system_historical,7.45,1.9,23.02,0.42,28.3,80.7
2022-04-17,NZOVE,Day,74236.3,60408.7,2946.9,10,51420.9,13827.6,2174523.0,39491239.0,37316716.0,system_historical,6.88,2.58,21.14,0.27,38.29,81.4
2022-04-17,NZOVE,Night,84238.5,68501.9,2137.3,10,59514.4,15736.6,2508920.0,45707060.0,43198140.0,system_historical,7.01,4.37,21.26,0.35,28.61,81.3
2022-04-18,NZOVE,Day,79514.7,60397.5,2184.9,10,52172.9,19117.2,2515507.0,40068817.0,37553310.0,system_historical,7.01,1.61,20.94,0.43,42.96,76.0
2022-04-19,NZOVE,Day,74344.3,57163.1,2754.0,10,48692.8,17181.1,2277751.0,37396065.0,35118314.0,system_historical,7.46,1.92,18.88,0.34,20.15,76.9
2022-04-20,NZOVE,Day,80035.7,61011.7,3037.0,10,51873.6,19024.0,2119757.0,39838900.0,37719144.0,system_historical,7.29,2.22,20.66,0.29,24.02,76.2
2022-04-20,NZOVE,Night,86135.3,64266.9,2495.4,10,55344.8,21868.4,2391264.0,42504821.0,40113557.0,system_historical,7.2,3.65,19.47,0.38,29.11,74.6
2022-04-21,NZOVE,Day,82861.4,60531.7,2178.6,10,52300.0,22329.7,2368731.0,40166397.0,37797665.0,system_historical,7.04,2.55,22.19,0.4,29.28,73.1
2022-04-22,NZOVE,Day,77405.8,61218.7,2833.0,10,52263.8,16187.0,2559695.0,40138618.0,37578923.0,system_historical,7.39,1.79,22.38,0.32,26.31,79.1
2022-04-22,NZOVE,Night,80643.1,65285.5,2399.3,10,56357.7,15357.6,2283746.0,43282686.0,40998941.0,system_historical,6.97,4.5,18.85,0.38,36.52,81.0
2022-04-23,NZOVE,Day,87383.9,69178.3,2485.3,10,59775.2,18205.6,2558532.0,45907335.0,43348802.0,system_historical,6.93,3.5,19.11,0.3,44.22,79.2
2022-04-24,NZOVE,Day,83413.4,68080.4,2293.7,10,58978.7,15333.0,2442781.0,45295656.0,42852876.0,system_historical,7.44,1.9,21.06,0.37,31.37,81.6
2022-04-24,NZOVE,Night,81153.8,63069.1,2889.4,10,53872.9,18084.7,2408377.0,41374358.0,38965980.0,system_historical,7.08,1.63,21.68,0.43,35.11,77.7
2022-04-25,NZOVE,Day,84559.6,66607.5,3074.8,10,56871.9,17952.2,2262098.0,43677633.0,41415534.0,system_historical,7.29,4.38,22.31,0.28,36.48,78.8
2022-04-26,NZOVE,Day,77795.8,60615.0,1979.3,10,52574.2,17180.8,2242585.0,40377020.0,38134435.0,system_historical,7.16,3.62,22.57,0.33,43.83,77.9
2022-04-26,NZOVE,Night,81624.3,59100.1,2363.0,10,50827.1,22524.2,2087544.0,39035249.0,36947705.0,system_historical,7.21,2.35,19.4,0.39,38.04,72.4
2022-04-27,NZOVE,Day,81861.9,60892.0,2230.6,10,52572.2,20969.9,2427351.0,40375448.0,37948096.0,system_historical,6.81,1.94,22.78,0.35,23.06,74.4
2022-04-28,NZOVE,Day,74738.4,55554.4,2387.7,10,47611.3,19183.9,2181055.0,36565477.0,34384422.0,system_historical,7.41,3.39,19.13,0.38,43.4,74.3
2022-04-29,NZOVE,Day,82817.2,63279.5,2292.1,10,54659.5,19537.7,2740365.0,41978471.0,39238106.0,system_historical,6.86,2.06,22.4,0.28,17.82,76.4
2022-04-29,NZOVE,Night,85532.0,63404.5,2589.6,10,54474.4,22127.6,2601204.0,41836326.0,39235122.0,system_historical,7.34,4.44,23.2,0.37,16.05,74.1
2022-04-30,NZOVE,Day,77849.7,56144.3,1718.8,10,48811.1,21705.3,2564393.0,37486940.0,34922547.0,system_historical,6.94,2.31,18.22,0.36,17.02,72.1
2022-05-01,NZOVE,Day,76320.4,58394.9,2479.4,10,50075.9,17925.5,2468847.0,38458328.0,35989481.0,system_historical,6.84,2.37,21.58,0.26,37.15,76.5
2022-05-01,NZOVE,Night,80575.3,63721.5,3158.0,10,54191.3,16853.8,2111228.0,41618954.0,39507726.0,system_historical,6.86,3.35,23.61,0.39,42.2,79.1
2022-05-02,NZOVE,Day,75066.1,54180.6,2588.3,10,46174.2,20885.5,2110529.0,35461814.0,33351285.0,system_historical,7.24,2.69,21.36,0.3,41.85,72.2
2022-05-03,NZOVE,Day,76982.9,57775.7,2306.4,10,49691.8,19207.2,2384612.0,38163271.0,35778659.0,system_historical,6.9,2.94,21.5,0.3,24.59,75.1
2022-05-03,NZOVE,Night,77218.6,62347.8,2416.6,10,53696.4,14870.8,2106532.0,41238855.0,39132323.0,system_historical,7.05,4.29,23.38,0.44,19.25,80.7
2022-05-04,NZOVE,Day,78337.9,61721.0,2574.9,10,52974.1,16616.9,2290121.0,40684077.0,38393956.0,system_historical,7.5,3.0,20.86,0.43,33.55,78.8
2022-05-05,NZOVE,Day,72197.4,53730.2,1950.9,10,46406.3,18467.2,2279705.0,35640025.0,33360320.0,system_historical,7.37,2.53,22.26,0.39,15.51,74.4
2022-05-06,NZOVE,Day,87314.7,70265.9,2744.4,10,60494.9,17048.8,2616083.0,46460073.0,43843991.0,system_historical,6.87,3.04,23.05,0.3,31.45,80.5
2022-05-07,NZOVE,Day,83584.2,62342.7,1887.9,10,54220.6,21241.4,2516774.0,41641390.0,39124616.0,system_historical,7.02,3.45,22.61,0.35,35.72,74.6
2022-05-07,NZOVE,Night,82338.5,64767.6,2315.9,10,55974.9,17571.0,2351015.0,42988761.0,40637745.0,system_historical,7.09,2.7,18.01,0.39,40.11,78.7
2022-05-08,NZOVE,Day,75553.4,56278.3,2729.3,10,47921.1,19275.1,2075281.0,36803439.0,34728158.0,system_historical,7.32,2.69,22.48,0.3,15.21,74.5
2022-05-09,NZOVE,Day,87613.0,68794.8,3189.2,10,58726.1,18818.2,2347296.0,45101658.0,42754362.0,system_historical,7.5,1.6,21.84,0.44,15.26,78.5
2022-05-10,NZOVE,Day,74810.6,59347.2,2606.0,10,50806.5,15463.4,2124464.0,39019373.0,36894909.0,system_historical,7.49,2.15,21.96,0.35,27.2,79.3
2022-05-10,NZOVE,Night,86608.7,66179.2,2277.4,10,57283.8,20429.5,2467026.0,43993986.0,41526960.0,system_historical,7.22,3.56,23.44,0.3,35.72,76.4
2022-05-11,NZOVE,Day,80337.9,63364.6,2117.1,10,54911.0,16973.2,2038537.0,42171670.0,40133133.0,system_historical,7.36,2.93,19.51,0.38,30.53,78.9
2022-05-12,NZOVE,Day,74426.7,55237.3,1851.9,10,47861.7,19189.4,2250445.0,36757806.0,34507361.0,system_historical,7.21,3.49,23.0,0.44,34.68,74.2
2022-05-13,NZOVE,Day,72785.2,56643.5,2026.8,10,48952.4,16141.7,2258898.0,37595410.0,35336512.0,system_historical,6.97,2.8,21.62,0.35,35.58,77.8
2022-05-13,NZOVE,Night,77000.3,62052.9,2617.2,10,53230.5,14947.4,2522605.0,40881008.0,38358403.0,system_historical,7.17,3.68,18.97,0.29,27.4,80.6
2022-05-14,NZOVE,Day,85305.3,68140.3,2774.6,10,58551.7,17164.9,2469768.0,44967722.0,42497954.0,system_historical,7.11,3.9,20.25,0.31,17.92,79.9
2022-05-15,NZOVE,Day,78607.7,63678.2,1984.3,10,55326.1,14929.5,2350490.0,42490460.0,40139970.0,system_historical,7.21,2.2,22.22,0.38,35.02,81.0
2022-05-16,NZOVE,Day,72020.9,58890.6,2702.4,10,50299.1,13130.3,2137697.0,38629726.0,36492029.0,system_historical,7.47,3.24,18.78,0.45,23.61,81.8
2022-05-16,NZOVE,Night,80328.3,65494.3,2329.1,10,56615.7,14834.1,2320603.0,43480890.0,41160287.0,system_historical,7.41,2.19,18.41,0.34,39.32,81.5
2022-05-17,NZOVE,Day,76108.4,56092.9,1705.4,10,48778.3,20015.4,2383471.0,37461696.0,35078225.0,system_historical,7.33,1.91,20.66,0.4,16.32,73.7
2022-05-18,NZOVE,Day,83811.2,60566.3,2019.5,10,52490.2,23244.9,2471477.0,40312442.0,37840965.0,system_historical,6.92,2.37,23.16,0.27,32.97,72.3
2022-05-18,NZOVE,Night,85544.2,65884.7,2431.9,10,56864.3,19659.6,2631803.0,43671759.0,41039956.0,system_historical,7.49,4.25,20.36,0.26,23.24,77.0
2022-05-19,NZOVE,Day,74260.6,56079.7,1811.7,10,48660.0,18180.9,2246943.0,37370898.0,35123955.0,system_historical,7.27,2.53,21.55,0.41,32.09,75.5
2022-05-20,NZOVE,Day,80889.1,59882.1,2697.1,10,51196.7,21007.0,2232839.0,39319099.0,37086261.0,system_historical,7.46,4.11,22.92,0.42,18.2,74.0
2022-05-21,NZOVE,Day,85255.2,65172.3,3257.3,10,55397.7,20082.9,2519136.0,42545451.0,40026316.0,system_historical,7.11,1.61,21.9,0.4,32.06,76.4
2022-05-21,NZOVE,Night,80176.9,62246.5,2863.4,10,53158.5,17930.4,2360539.0,40825703.0,38465163.0,system_historical,6.97,4.36,22.34,0.28,33.76,77.6
2022-05-22,NZOVE,Day,79453.1,61431.6,2054.3,10,53234.1,18021.5,2392101.0,40883789.0,38491688.0,system_historical,7.27,2.87,20.3,0.41,24.14,77.3
2022-05-23,NZOVE,Day,78239.0,56254.7,2799.5,10,47829.8,21984.3,2631036.0,36733284.0,34102248.0,system_historical,6.9,3.46,23.99,0.28,21.48,71.9
2022-05-23,NZOVE,Night,76856.3,57078.1,2543.5,10,48826.8,19778.1,2087557.0,37499017.0,35411460.0,system_historical,7.22,3.59,20.98,0.38,31.95,74.3
2022-05-24,NZOVE,Day,77586.9,59149.1,2680.5,10,50553.6,18437.8,2244096.0,38825194.0,36581098.0,system_historical,7.15,2.47,23.61,0.3,40.59,76.2
2022-05-25,NZOVE,Day,81363.8,66165.5,2042.1,10,57506.9,15198.2,2707417.0,44165318.0,41457901.0,system_historical,7.21,4.09,22.22,0.37,32.58,81.3
2022-05-25,NZOVE,Night,83898.4,60951.5,2321.3,10,52535.0,22946.9,2586717.0,40346887.0,37760170.0,system_historical,7.43,1.68,18.82,0.36,36.91,72.6
2022-05-26,NZOVE,Day,85249.0,62645.5,2482.8,10,53898.1,22603.5,2609670.0,41393712.0,38784041.0,system_historical,7.3,2.8,21.82,0.27,23.24,73.5
2022-05-27,NZOVE,Day,82425.3,62953.5,2664.9,10,53993.3,19471.7,2141024.0,41466885.0,39325861.0,system_historical,7.5,3.06,18.06,0.34,35.18,76.4
2022-05-27,NZOVE,Night,77239.1,58050.5,2170.2,10,50075.3,19188.6,1973753.0,38457807.0,36484054.0,system_historical,6.86,4.09,18.43,0.32,22.58,75.2
2022-05-28,NZOVE,Day,74004.9,59187.0,1980.7,10,51287.6,14817.9,2210365.0,39388894.0,37178529.0,system_historical,6.93,3.63,23.18,0.45,21.46,80.0
2022-05-29,NZOVE,Day,79210.3,63162.8,2580.1,10,54266.4,16047.5,2330592.0,41676606.0,39346014.0,system_historical,6.85,3.98,18.89,0.4,25.82,79.7
2022-05-29,NZOVE,Night,87078.2,63454.6,2219.5,10,54889.7,23623.6,2439995.0,42155302.0,39715307.0,system_historical,7.23,3.29,18.12,0.3,32.48,72.9
2022-05-30,NZOVE,Day,73626.2,57649.8,2087.9,10,49796.9,15976.4,2375888.0,38244046.0,35868158.0,system_historical,6.88,4.34,19.91,0.3,28.66,78.3
2022-05-31,NZOVE,Day,77772.5,61019.7,2664.6,10,52253.1,16752.9,2027495.0,40130349.0,38102854.0,system_historical,7.39,1.9,23.6,0.42,28.05,78.5
2022-05-31,NZOVE,Night,79943.6,62269.8,2228.6,10,53814.2,17673.8,2584035.0,41329279.0,38745243.0,system_historical,6.85,3.87,23.25,0.33,21.6,77.9
2022-06-01,NZOVE,Day,83580.8,65274.9,2076.1,10,56671.3,18305.9,2326237.0,43523575.0,41197337.0,system_historical,6.91,2.05,23.07,0.25,20.07,78.1
2022-06-02,NZOVE,Day,86098.4,70381.5,2326.4,10,61016.9,15716.9,2314593.0,46860994.0,44546401.0,system_historical,7.47,2.6,23.52,0.38,40.79,81.7
2022-06-03,NZOVE,Day,83043.5,60978.2,2567.9,10,52312.5,22065.4,2357696.0,40175998.0,37818302.0,system_historical,6.84,2.67,20.06,0.36,22.11,73.4
2022-06-03,NZOVE,Night,80703.0,62505.2,2408.1,10,53846.5,18197.8,2314609.0,41354142.0,39039533.0,system_historical,7.01,3.1,21.63,0.41,37.27,77.5
2022-06-04,NZOVE,Day,74847.9,60469.9,2610.5,10,51812.3,14378.1,2666947.0,39791866.0,37124918.0,system_historical,6.83,2.77,21.47,0.44,27.91,80.8
2022-06-05,NZOVE,Day,79321.9,64240.7,3137.9,10,54678.8,15081.2,2339482.0,41993285.0,39653803.0,system_historical,6.89,1.71,18.42,0.42,31.81,81.0
2022-06-06,NZOVE,Day,71990.9,53748.3,2598.6,10,45774.9,18242.6,2519164.0,35155116.0,32635953.0,system_historical,6.84,4.45,19.16,0.43,25.91,74.7
2022-06-06,NZOVE,Night,85355.3,65421.9,2794.1,10,56085.7,19933.4,2686138.0,43073790.0,40387651.0,system_historical,6.92,2.82,23.05,0.32,33.37,76.6
2022-06-07,NZOVE,Day,74035.8,57376.5,1834.4,10,49804.4,16659.3,2293764.0,38249811.0,35956047.0,system_historical,6.99,3.18,21.35,0.27,41.77,77.5
2022-06-08,NZOVE,Day,76567.9,56070.1,2201.2,10,48261.9,20497.8,2681647.0,37065134.0,34383487.0,system_historical,7.22,4.16,18.1,0.28,21.26,73.2
2022-06-09,NZOVE,Day,79914.7,57951.0,1906.4,10,50249.5,21963.8,2185293.0,38591588.0,36406295.0,system_historical,7.27,3.67,23.12,0.4,42.71,72.5
2022-06-09,NZOVE,Night,73916.2,55266.0,1725.8,10,48013.6,18650.2,1997782.0,36874468.0,34876685.0,system_historical,7.05,4.45,23.49,0.26,31.88,74.8
2022-06-10,NZOVE,Day,81692.3,63922.3,1931.3,10,55598.8,17770.0,2474949.0,42699891.0,40224942.0,system_historical,6.99,2.05,18.06,0.29,20.97,78.2
2022-06-11,NZOVE,Day,74603.6,58939.9,2551.7,10,50494.2,15663.7,2398078.0,38779515.0,36381436.0,system_historical,7.31,3.84,20.93,0.44,33.29,79.0
2022-06-11,NZOVE,Night,76147.7,58708.6,2348.3,10,50489.5,17439.1,2502239.0,38775932.0,36273693.0,system_historical,6.92,2.58,19.67,0.36,16.3,77.1
